timestamp(s),heart_rate(bpm)
2015-03-04 16:08,179
2015-03-04 16:08,180
2015-03-04 16:08,180
2015-03-04 16:08,180
2015-03-04 16:08,180
2015-03-04 16:08,180
2015-03-04 16:08,181
2015-03-04 16:08,181
2015-03-04 16:08,181
2015-03-04 16:08,181
2015-03-04 16:08,181
2015-03-04 16:08,181
2015-03-04 16:08,181
2015-03-04 16:08,180
2015-03-04 16:08,180
2015-03-04 16:08,180
2015-03-04 16:08,179
2015-03-04 16:08,179
2015-03-04 16:08,179
2015-03-04 16:08,179
2015-03-04 16:08,179
2015-03-04 16:08,178
2015-03-04 16:08,178
2015-03-04 16:08,178
2015-03-04 16:09,177
2015-03-04 16:09,177
2015-03-04 16:09,176
2015-03-04 16:09,175
2015-03-04 16:09,174
2015-03-04 16:09,174
2015-03-04 16:09,173
2015-03-04 16:09,173
2015-03-04 16:09,172
2015-03-04 16:09,171
2015-03-04 16:09,170
2015-03-04 16:09,169
2015-03-04 16:09,169
2015-03-04 16:09,167
2015-03-04 16:09,166
2015-03-04 16:09,166
2015-03-04 16:09,165
2015-03-04 16:09,165
2015-03-04 16:09,164
2015-03-04 16:09,163
2015-03-04 16:09,163
2015-03-04 16:09,163
2015-03-04 16:09,162
2015-03-04 16:09,162
2015-03-04 16:09,163
2015-03-04 16:09,163
2015-03-04 16:09,163
2015-03-04 16:09,162
2015-03-04 16:09,160
2015-03-04 16:09,159
2015-03-04 16:09,158
2015-03-04 16:09,158
2015-03-04 16:09,158
2015-03-04 16:09,158
2015-03-04 16:09,157
2015-03-04 16:09,157
2015-03-04 16:09,154
2015-03-04 16:09,152
2015-03-04 16:09,149
2015-03-04 16:09,149
2015-03-04 16:09,149
2015-03-04 16:09,148
2015-03-04 16:09,147
2015-03-04 16:09,145
2015-03-04 16:09,144
2015-03-04 16:09,143
2015-03-04 16:09,142
2015-03-04 16:09,142
2015-03-04 16:09,143
2015-03-04 16:09,143
2015-03-04 16:09,145
2015-03-04 16:09,146
2015-03-04 16:09,147
2015-03-04 16:09,148
2015-03-04 16:09,149
2015-03-04 16:09,150
2015-03-04 16:09,151
2015-03-04 16:09,152
2015-03-04 16:09,153
2015-03-04 16:09,154
2015-03-04 16:10,155
2015-03-04 16:10,156
2015-03-04 16:10,157
2015-03-04 16:10,158
2015-03-04 16:10,159
2015-03-04 16:10,160
2015-03-04 16:10,161
2015-03-04 16:10,161
2015-03-04 16:10,162
2015-03-04 16:10,163
2015-03-04 16:10,163
2015-03-04 16:10,163
2015-03-04 16:10,163
2015-03-04 16:10,164
2015-03-04 16:10,164
2015-03-04 16:10,165
2015-03-04 16:10,165
2015-03-04 16:10,165
2015-03-04 16:10,165
2015-03-04 16:10,166
2015-03-04 16:10,166
2015-03-04 16:10,166
2015-03-04 16:10,167
2015-03-04 16:10,167
2015-03-04 16:10,167
2015-03-04 16:10,168
2015-03-04 16:10,168
2015-03-04 16:10,169
2015-03-04 16:10,170
2015-03-04 16:10,170
2015-03-04 16:10,171
2015-03-04 16:10,171
2015-03-04 16:10,172
2015-03-04 16:10,173
2015-03-04 16:10,173
2015-03-04 16:10,174
2015-03-04 16:10,174
2015-03-04 16:10,174
2015-03-04 16:10,174
2015-03-04 16:10,175
2015-03-04 16:10,175
2015-03-04 16:10,176
2015-03-04 16:10,176
2015-03-04 16:10,176
2015-03-04 16:10,176
2015-03-04 16:10,177
2015-03-04 16:10,177
2015-03-04 16:10,177
2015-03-04 16:10,178
2015-03-04 16:10,178
2015-03-04 16:10,178
2015-03-04 16:10,178
2015-03-04 16:10,179
2015-03-04 16:10,179
2015-03-04 16:10,179
2015-03-04 16:10,179
2015-03-04 16:10,179
2015-03-04 16:10,179
2015-03-04 16:10,180
2015-03-04 16:10,180
2015-03-04 16:11,180
2015-03-04 16:11,180
2015-03-04 16:11,180
2015-03-04 16:11,181
2015-03-04 16:11,180
2015-03-04 16:11,181
2015-03-04 16:11,181
2015-03-04 16:11,181
2015-03-04 16:11,181
2015-03-04 16:11,181
2015-03-04 16:11,181
2015-03-04 16:11,181
2015-03-04 16:11,181
2015-03-04 16:11,181
2015-03-04 16:11,181
2015-03-04 16:11,181
2015-03-04 16:11,181
2015-03-04 16:11,180
2015-03-04 16:11,180
2015-03-04 16:11,180
2015-03-04 16:11,181
2015-03-04 16:11,181
2015-03-04 16:11,181
2015-03-04 16:11,181
2015-03-04 16:11,182
2015-03-04 16:11,182
2015-03-04 16:11,182
2015-03-04 16:11,182
2015-03-04 16:11,183
2015-03-04 16:11,183
2015-03-04 16:11,183
2015-03-04 16:11,184
2015-03-04 16:11,183
2015-03-04 16:11,184
2015-03-04 16:11,184
2015-03-04 16:11,184
2015-03-04 16:11,184
2015-03-04 16:11,184
2015-03-04 16:11,184
2015-03-04 16:11,185
2015-03-04 16:11,184
2015-03-04 16:11,184
2015-03-04 16:11,185
2015-03-04 16:11,185
2015-03-04 16:11,185
2015-03-04 16:11,185
2015-03-04 16:11,185
2015-03-04 16:11,185
2015-03-04 16:11,185
2015-03-04 16:11,185
2015-03-04 16:11,186
2015-03-04 16:11,185
2015-03-04 16:11,185
2015-03-04 16:11,185
2015-03-04 16:11,184
2015-03-04 16:11,184
2015-03-04 16:11,185
2015-03-04 16:11,184
2015-03-04 16:11,184
2015-03-04 16:11,184
2015-03-04 16:12,184
2015-03-04 16:12,184
2015-03-04 16:12,184
2015-03-04 16:12,183
2015-03-04 16:12,183
2015-03-04 16:12,182
2015-03-04 16:12,182
2015-03-04 16:12,182
2015-03-04 16:12,181
2015-03-04 16:12,181
2015-03-04 16:12,181
2015-03-04 16:12,181
2015-03-04 16:12,180
2015-03-04 16:12,179
2015-03-04 16:12,177
2015-03-04 16:12,175
2015-03-04 16:12,174
2015-03-04 16:12,173
2015-03-04 16:12,172
2015-03-04 16:12,171
2015-03-04 16:12,171
2015-03-04 16:12,170
2015-03-04 16:12,169
2015-03-04 16:12,168
2015-03-04 16:12,167
2015-03-04 16:12,165
2015-03-04 16:12,164
2015-03-04 16:12,163
2015-03-04 16:12,162
2015-03-04 16:12,161
2015-03-04 16:12,160
2015-03-04 16:12,157
2015-03-04 16:12,156
2015-03-04 16:12,156
2015-03-04 16:12,155
2015-03-04 16:12,153
2015-03-04 16:12,152
2015-03-04 16:12,151
2015-03-04 16:12,151
2015-03-04 16:12,150
2015-03-04 16:12,149
2015-03-04 16:12,148
2015-03-04 16:12,148
2015-03-04 16:12,147
2015-03-04 16:12,147
2015-03-04 16:12,148
2015-03-04 16:12,147
2015-03-04 16:12,148
2015-03-04 16:12,148
2015-03-04 16:12,149
2015-03-04 16:12,150
2015-03-04 16:12,151
2015-03-04 16:12,152
2015-03-04 16:12,152
2015-03-04 16:12,153
2015-03-04 16:12,153
2015-03-04 16:12,154
2015-03-04 16:12,154
2015-03-04 16:12,154
2015-03-04 16:12,155
2015-03-04 16:13,156
2015-03-04 16:13,158
2015-03-04 16:13,159
2015-03-04 16:13,160
2015-03-04 16:13,162
2015-03-04 16:13,162
2015-03-04 16:13,163
2015-03-04 16:13,163
2015-03-04 16:13,163
2015-03-04 16:13,164
2015-03-04 16:13,164
2015-03-04 16:13,164
2015-03-04 16:13,164
2015-03-04 16:13,165
2015-03-04 16:13,165
2015-03-04 16:13,165
2015-03-04 16:13,165
2015-03-04 16:13,166
2015-03-04 16:13,166
2015-03-04 16:13,166
2015-03-04 16:13,166
2015-03-04 16:13,167
2015-03-04 16:13,167
2015-03-04 16:13,167
2015-03-04 16:13,168
2015-03-04 16:13,168
2015-03-04 16:13,168
2015-03-04 16:13,169
2015-03-04 16:13,169
2015-03-04 16:13,170
2015-03-04 16:13,170
2015-03-04 16:13,170
2015-03-04 16:13,171
2015-03-04 16:13,171
2015-03-04 16:13,172
2015-03-04 16:13,172
2015-03-04 16:13,173
2015-03-04 16:13,174
2015-03-04 16:13,174
2015-03-04 16:13,175
2015-03-04 16:13,175
2015-03-04 16:13,175
2015-03-04 16:13,176
2015-03-04 16:13,176
2015-03-04 16:13,177
2015-03-04 16:13,177
2015-03-04 16:13,177
2015-03-04 16:13,177
2015-03-04 16:13,177
2015-03-04 16:13,178
2015-03-04 16:13,178
2015-03-04 16:13,178
2015-03-04 16:13,178
2015-03-04 16:13,178
2015-03-04 16:13,178
2015-03-04 16:13,178
2015-03-04 16:13,179
2015-03-04 16:13,178
2015-03-04 16:13,179
2015-03-04 16:13,179
2015-03-04 16:14,179
2015-03-04 16:14,179
2015-03-04 16:14,179
2015-03-04 16:14,179
2015-03-04 16:14,179
2015-03-04 16:14,179
2015-03-04 16:14,180
2015-03-04 16:14,180
2015-03-04 16:14,180
2015-03-04 16:14,180
2015-03-04 16:14,180
2015-03-04 16:14,180
2015-03-04 16:14,180
2015-03-04 16:14,181
2015-03-04 16:14,181
2015-03-04 16:14,181
2015-03-04 16:14,181
2015-03-04 16:14,181
2015-03-04 16:14,181
2015-03-04 16:14,181
2015-03-04 16:14,182
2015-03-04 16:14,182
2015-03-04 16:14,182
2015-03-04 16:14,182
2015-03-04 16:14,182
2015-03-04 16:14,182
2015-03-04 16:14,183
2015-03-04 16:14,183
2015-03-04 16:14,183
2015-03-04 16:14,183
2015-03-04 16:14,183
2015-03-04 16:14,184
2015-03-04 16:14,183
2015-03-04 16:14,183
2015-03-04 16:14,184
2015-03-04 16:14,184
2015-03-04 16:14,184
2015-03-04 16:14,184
2015-03-04 16:14,184
2015-03-04 16:14,184
2015-03-04 16:14,184
2015-03-04 16:14,185
2015-03-04 16:14,184
2015-03-04 16:14,184
2015-03-04 16:14,184
2015-03-04 16:14,184
2015-03-04 16:14,184
2015-03-04 16:14,185
2015-03-04 16:14,184
2015-03-04 16:14,185
2015-03-04 16:14,185
2015-03-04 16:14,184
2015-03-04 16:14,184
2015-03-04 16:14,184
2015-03-04 16:14,184
2015-03-04 16:14,185
2015-03-04 16:14,184
2015-03-04 16:14,184
2015-03-04 16:14,184
2015-03-04 16:14,184
2015-03-04 16:15,183
2015-03-04 16:15,182
2015-03-04 16:15,182
2015-03-04 16:15,181
2015-03-04 16:15,180
2015-03-04 16:15,179
2015-03-04 16:15,179
2015-03-04 16:15,178
2015-03-04 16:15,177
2015-03-04 16:15,176
2015-03-04 16:15,174
2015-03-04 16:15,173
2015-03-04 16:15,172
2015-03-04 16:15,171
2015-03-04 16:15,169
2015-03-04 16:15,169
2015-03-04 16:15,167
2015-03-04 16:15,166
2015-03-04 16:15,164
2015-03-04 16:15,163
2015-03-04 16:15,162
2015-03-04 16:15,161
2015-03-04 16:15,160
2015-03-04 16:15,159
2015-03-04 16:15,158
2015-03-04 16:15,158
2015-03-04 16:15,158
2015-03-04 16:15,158
2015-03-04 16:15,159
2015-03-04 16:15,158
2015-03-04 16:15,158
2015-03-04 16:15,157
2015-03-04 16:15,156
2015-03-04 16:15,155
2015-03-04 16:15,155
2015-03-04 16:15,154
2015-03-04 16:15,154
2015-03-04 16:15,153
2015-03-04 16:15,153
2015-03-04 16:15,152
2015-03-04 16:15,151
2015-03-04 16:15,150
2015-03-04 16:15,150
2015-03-04 16:15,150
2015-03-04 16:15,150
2015-03-04 16:15,150
2015-03-04 16:15,150
2015-03-04 16:15,150
2015-03-04 16:15,150
2015-03-04 16:15,149
2015-03-04 16:15,150
2015-03-04 16:15,150
2015-03-04 16:15,151
2015-03-04 16:15,152
2015-03-04 16:15,152
2015-03-04 16:15,153
2015-03-04 16:15,153
2015-03-04 16:15,154
2015-03-04 16:15,154
2015-03-04 16:15,155
2015-03-04 16:16,155
2015-03-04 16:16,155
2015-03-04 16:16,156
2015-03-04 16:16,156
2015-03-04 16:16,157
2015-03-04 16:16,157
2015-03-04 16:16,158
2015-03-04 16:16,159
2015-03-04 16:16,160
2015-03-04 16:16,160
2015-03-04 16:16,161
2015-03-04 16:16,162
2015-03-04 16:16,162
2015-03-04 16:16,163
2015-03-04 16:16,163
2015-03-04 16:16,164
2015-03-04 16:16,164
2015-03-04 16:16,165
2015-03-04 16:16,165
2015-03-04 16:16,166
2015-03-04 16:16,166
2015-03-04 16:16,167
2015-03-04 16:16,167
2015-03-04 16:16,167
2015-03-04 16:16,167
2015-03-04 16:16,168
2015-03-04 16:16,168
2015-03-04 16:16,169
2015-03-04 16:16,169
2015-03-04 16:16,170
2015-03-04 16:16,170
2015-03-04 16:16,171
2015-03-04 16:16,172
2015-03-04 16:16,172
2015-03-04 16:16,173
2015-03-04 16:16,173
2015-03-04 16:16,174
2015-03-04 16:16,174
2015-03-04 16:16,175
2015-03-04 16:16,175
2015-03-04 16:16,176
2015-03-04 16:16,177
2015-03-04 16:16,177
2015-03-04 16:16,178
2015-03-04 16:16,178
2015-03-04 16:16,179
2015-03-04 16:16,179
2015-03-04 16:16,179
2015-03-04 16:16,179
2015-03-04 16:16,179
2015-03-04 16:16,179
2015-03-04 16:16,180
2015-03-04 16:16,179
2015-03-04 16:16,179
2015-03-04 16:16,179
2015-03-04 16:16,179
2015-03-04 16:16,179
2015-03-04 16:16,180
2015-03-04 16:16,180
2015-03-04 16:16,180
2015-03-04 16:17,180
2015-03-04 16:17,180
2015-03-04 16:17,181
2015-03-04 16:17,181
2015-03-04 16:17,181
2015-03-04 16:17,181
2015-03-04 16:17,182
2015-03-04 16:17,181
2015-03-04 16:17,182
2015-03-04 16:17,181
2015-03-04 16:17,182
2015-03-04 16:17,182
2015-03-04 16:17,182
2015-03-04 16:17,182
2015-03-04 16:17,182
2015-03-04 16:17,182
2015-03-04 16:17,182
2015-03-04 16:17,183
2015-03-04 16:17,183
2015-03-04 16:17,183
2015-03-04 16:17,183
2015-03-04 16:17,184
2015-03-04 16:17,184
2015-03-04 16:17,184
2015-03-04 16:17,183
2015-03-04 16:17,184
2015-03-04 16:17,184
2015-03-04 16:17,184
2015-03-04 16:17,184
2015-03-04 16:17,184
2015-03-04 16:17,183
2015-03-04 16:17,183
2015-03-04 16:17,184
2015-03-04 16:17,184
2015-03-04 16:17,184
2015-03-04 16:17,184
2015-03-04 16:17,184
2015-03-04 16:17,184
2015-03-04 16:17,184
2015-03-04 16:17,184
2015-03-04 16:17,184
2015-03-04 16:17,184
2015-03-04 16:17,185
2015-03-04 16:17,184
2015-03-04 16:17,185
2015-03-04 16:17,185
2015-03-04 16:17,185
2015-03-04 16:17,186
2015-03-04 16:17,185
2015-03-04 16:17,185
2015-03-04 16:17,185
2015-03-04 16:17,186
2015-03-04 16:17,186
2015-03-04 16:17,185
2015-03-04 16:17,185
2015-03-04 16:17,185
2015-03-04 16:17,185
2015-03-04 16:17,185
2015-03-04 16:17,185
2015-03-04 16:17,185
2015-03-04 16:18,185
2015-03-04 16:18,185
2015-03-04 16:18,184
2015-03-04 16:18,184
2015-03-04 16:18,184
2015-03-04 16:18,183
2015-03-04 16:18,183
2015-03-04 16:18,182
2015-03-04 16:18,181
2015-03-04 16:18,180
2015-03-04 16:18,180
2015-03-04 16:18,178
2015-03-04 16:18,177
2015-03-04 16:18,176
2015-03-04 16:18,176
2015-03-04 16:18,174
2015-03-04 16:18,173
2015-03-04 16:18,172
2015-03-04 16:18,170
2015-03-04 16:18,170
2015-03-04 16:18,168
2015-03-04 16:18,168
2015-03-04 16:18,168
2015-03-04 16:18,168
2015-03-04 16:18,167
2015-03-04 16:18,165
2015-03-04 16:18,163
2015-03-04 16:18,161
2015-03-04 16:18,161
2015-03-04 16:18,159
2015-03-04 16:18,159
2015-03-04 16:18,157
2015-03-04 16:18,157
2015-03-04 16:18,155
2015-03-04 16:18,155
2015-03-04 16:18,155
2015-03-04 16:18,155
2015-03-04 16:18,155
2015-03-04 16:18,153
2015-03-04 16:18,152
2015-03-04 16:18,151
2015-03-04 16:18,150
2015-03-04 16:18,150
2015-03-04 16:18,149
2015-03-04 16:18,149
2015-03-04 16:18,149
2015-03-04 16:18,149
2015-03-04 16:18,149
2015-03-04 16:18,150
2015-03-04 16:18,150
2015-03-04 16:18,151
2015-03-04 16:18,151
2015-03-04 16:18,152
2015-03-04 16:18,153
2015-03-04 16:18,154
2015-03-04 16:18,155
2015-03-04 16:18,156
2015-03-04 16:18,156
2015-03-04 16:18,157
2015-03-04 16:18,157
2015-03-04 16:19,157
2015-03-04 16:19,158
2015-03-04 16:19,158
2015-03-04 16:19,158
2015-03-04 16:19,159
2015-03-04 16:19,159
2015-03-04 16:19,160
2015-03-04 16:19,160
2015-03-04 16:19,161
2015-03-04 16:19,161
2015-03-04 16:19,162
2015-03-04 16:19,162
2015-03-04 16:19,163
2015-03-04 16:19,164
2015-03-04 16:19,164
2015-03-04 16:19,165
2015-03-04 16:19,167
2015-03-04 16:19,167
2015-03-04 16:19,168
2015-03-04 16:19,168
2015-03-04 16:19,169
2015-03-04 16:19,169
2015-03-04 16:19,170
2015-03-04 16:19,170
2015-03-04 16:19,170
2015-03-04 16:19,170
2015-03-04 16:19,171
2015-03-04 16:19,171
2015-03-04 16:19,171
2015-03-04 16:19,172
2015-03-04 16:19,172
2015-03-04 16:19,172
2015-03-04 16:19,173
2015-03-04 16:19,173
2015-03-04 16:19,173
2015-03-04 16:19,174
2015-03-04 16:19,175
2015-03-04 16:19,176
2015-03-04 16:19,176
2015-03-04 16:19,177
2015-03-04 16:19,177
2015-03-04 16:19,178
2015-03-04 16:19,179
2015-03-04 16:19,179
2015-03-04 16:19,180
2015-03-04 16:19,180
2015-03-04 16:19,180
2015-03-04 16:19,180
2015-03-04 16:19,181
2015-03-04 16:19,181
2015-03-04 16:19,181
2015-03-04 16:19,181
2015-03-04 16:19,181
2015-03-04 16:19,180
2015-03-04 16:19,181
2015-03-04 16:19,180
2015-03-04 16:19,180
2015-03-04 16:19,180
2015-03-04 16:19,181
2015-03-04 16:19,181
2015-03-04 16:20,180
2015-03-04 16:20,181
2015-03-04 16:20,181
2015-03-04 16:20,181
2015-03-04 16:20,181
2015-03-04 16:20,182
2015-03-04 16:20,181
2015-03-04 16:20,182
2015-03-04 16:20,182
2015-03-04 16:20,183
2015-03-04 16:20,183
2015-03-04 16:20,183
2015-03-04 16:20,183
2015-03-04 16:20,183
2015-03-04 16:20,183
2015-03-04 16:20,183
2015-03-04 16:20,183
2015-03-04 16:20,184
2015-03-04 16:20,184
2015-03-04 16:20,183
2015-03-04 16:20,184
2015-03-04 16:20,183
2015-03-04 16:20,184
2015-03-04 16:20,183
2015-03-04 16:20,184
2015-03-04 16:20,184
2015-03-04 16:20,184
2015-03-04 16:20,184
2015-03-04 16:20,184
2015-03-04 16:20,184
2015-03-04 16:20,184
2015-03-04 16:20,184
2015-03-04 16:20,184
2015-03-04 16:20,184
2015-03-04 16:20,184
2015-03-04 16:20,185
2015-03-04 16:20,184
2015-03-04 16:20,184
2015-03-04 16:20,184
2015-03-04 16:20,185
2015-03-04 16:20,184
2015-03-04 16:20,185
2015-03-04 16:20,185
2015-03-04 16:20,185
2015-03-04 16:20,186
2015-03-04 16:20,185
2015-03-04 16:20,185
2015-03-04 16:20,185
2015-03-04 16:20,184
2015-03-04 16:20,185
2015-03-04 16:20,185
2015-03-04 16:20,186
2015-03-04 16:20,186
2015-03-04 16:20,186
2015-03-04 16:20,185
2015-03-04 16:20,185
2015-03-04 16:20,185
2015-03-04 16:20,185
2015-03-04 16:20,185
2015-03-04 16:20,185
2015-03-04 16:21,185
2015-03-04 16:21,184
2015-03-04 16:21,184
2015-03-04 16:21,184
2015-03-04 16:21,184
2015-03-04 16:21,184
2015-03-04 16:21,183
2015-03-04 16:21,183
2015-03-04 16:21,183
2015-03-04 16:21,182
2015-03-04 16:21,183
2015-03-04 16:21,182
2015-03-04 16:21,182
2015-03-04 16:21,181
2015-03-04 16:21,180
2015-03-04 16:21,180
2015-03-04 16:21,178
2015-03-04 16:21,176
2015-03-04 16:21,175
2015-03-04 16:21,174
2015-03-04 16:21,174
2015-03-04 16:21,173
2015-03-04 16:21,173
2015-03-04 16:21,172
2015-03-04 16:21,171
2015-03-04 16:21,170
2015-03-04 16:21,169
2015-03-04 16:21,168
2015-03-04 16:21,168
2015-03-04 16:21,167
2015-03-04 16:21,165
2015-03-04 16:21,164
2015-03-04 16:21,163
2015-03-04 16:21,162
2015-03-04 16:21,161
2015-03-04 16:21,160
2015-03-04 16:21,159
2015-03-04 16:21,160
2015-03-04 16:21,159
2015-03-04 16:21,158
2015-03-04 16:21,158
2015-03-04 16:21,157
2015-03-04 16:21,157
2015-03-04 16:21,156
2015-03-04 16:21,156
2015-03-04 16:21,155
2015-03-04 16:21,155
2015-03-04 16:21,155
2015-03-04 16:21,155
2015-03-04 16:21,155
2015-03-04 16:21,155
2015-03-04 16:21,155
2015-03-04 16:21,155
2015-03-04 16:21,156
2015-03-04 16:21,156
2015-03-04 16:21,157
2015-03-04 16:21,157
2015-03-04 16:21,157
2015-03-04 16:21,158
2015-03-04 16:21,158
2015-03-04 16:22,159
2015-03-04 16:22,159
2015-03-04 16:22,159
2015-03-04 16:22,160
2015-03-04 16:22,160
2015-03-04 16:22,160
2015-03-04 16:22,161
2015-03-04 16:22,161
2015-03-04 16:22,162
2015-03-04 16:22,162
2015-03-04 16:22,162
2015-03-04 16:22,163
2015-03-04 16:22,163
2015-03-04 16:22,163
2015-03-04 16:22,164
2015-03-04 16:22,164
2015-03-04 16:22,164
2015-03-04 16:22,165
2015-03-04 16:22,165
2015-03-04 16:22,166
2015-03-04 16:22,166
2015-03-04 16:22,166
2015-03-04 16:22,167
2015-03-04 16:22,167
2015-03-04 16:22,168
2015-03-04 16:22,169
2015-03-04 16:22,169
2015-03-04 16:22,170
2015-03-04 16:22,170
2015-03-04 16:22,171
2015-03-04 16:22,172
2015-03-04 16:22,172
2015-03-04 16:22,173
2015-03-04 16:22,173
2015-03-04 16:22,174
2015-03-04 16:22,174
2015-03-04 16:22,174
2015-03-04 16:22,175
2015-03-04 16:22,175
2015-03-04 16:22,175
2015-03-04 16:22,175
2015-03-04 16:22,176
2015-03-04 16:22,177
2015-03-04 16:22,177
2015-03-04 16:22,178
2015-03-04 16:22,178
2015-03-04 16:22,179
2015-03-04 16:22,179
2015-03-04 16:22,179
2015-03-04 16:22,179
2015-03-04 16:22,180
2015-03-04 16:22,180
2015-03-04 16:22,180
2015-03-04 16:22,180
2015-03-04 16:22,180
2015-03-04 16:22,181
2015-03-04 16:22,181
2015-03-04 16:22,181
2015-03-04 16:22,182
2015-03-04 16:22,182
2015-03-04 16:23,182
2015-03-04 16:23,182
2015-03-04 16:23,182
2015-03-04 16:23,183
2015-03-04 16:23,183
2015-03-04 16:23,183
2015-03-04 16:23,183
2015-03-04 16:23,183
2015-03-04 16:23,183
2015-03-04 16:23,183
2015-03-04 16:23,183
2015-03-04 16:23,184
2015-03-04 16:23,184
2015-03-04 16:23,184
2015-03-04 16:23,184
2015-03-04 16:23,184
2015-03-04 16:23,184
2015-03-04 16:23,184
2015-03-04 16:23,184
2015-03-04 16:23,185
2015-03-04 16:23,185
2015-03-04 16:23,185
2015-03-04 16:23,186
2015-03-04 16:23,185
2015-03-04 16:23,185
2015-03-04 16:23,186
2015-03-04 16:23,186
2015-03-04 16:23,186
2015-03-04 16:23,186
2015-03-04 16:23,186
2015-03-04 16:23,186
2015-03-04 16:23,186
2015-03-04 16:23,186
2015-03-04 16:23,186
2015-03-04 16:23,186
2015-03-04 16:23,186
2015-03-04 16:23,186
2015-03-04 16:23,187
2015-03-04 16:23,186
2015-03-04 16:23,187
2015-03-04 16:23,187
2015-03-04 16:23,187
2015-03-04 16:23,187
2015-03-04 16:23,187
2015-03-04 16:23,187
2015-03-04 16:23,188
2015-03-04 16:23,187
2015-03-04 16:23,188
2015-03-04 16:23,187
2015-03-04 16:23,188
2015-03-04 16:23,188
2015-03-04 16:23,188
2015-03-04 16:23,188
2015-03-04 16:23,187
2015-03-04 16:23,187
2015-03-04 16:23,189
2015-03-04 16:23,189
2015-03-04 16:23,189
2015-03-04 16:23,188
2015-03-04 16:23,187
2015-03-04 16:24,186
2015-03-04 16:24,186
2015-03-04 16:24,186
2015-03-04 16:24,186
2015-03-04 16:24,185
2015-03-04 16:24,184
2015-03-04 16:24,184
2015-03-04 16:24,184
2015-03-04 16:24,184
2015-03-04 16:24,183
2015-03-04 16:24,182
2015-03-04 16:24,181
2015-03-04 16:24,180
2015-03-04 16:24,179
2015-03-04 16:24,179
2015-03-04 16:24,178
2015-03-04 16:24,178
2015-03-04 16:24,176
2015-03-04 16:24,175
2015-03-04 16:24,175
2015-03-04 16:24,174
2015-03-04 16:24,174
2015-03-04 16:24,173
2015-03-04 16:24,172
2015-03-04 16:24,172
2015-03-04 16:24,172
2015-03-04 16:24,171
2015-03-04 16:24,170
2015-03-04 16:24,169
2015-03-04 16:24,168
2015-03-04 16:24,168
2015-03-04 16:24,166
2015-03-04 16:24,165
2015-03-04 16:24,165
2015-03-04 16:24,165
2015-03-04 16:24,163
2015-03-04 16:24,162
2015-03-04 16:24,161
2015-03-04 16:24,160
2015-03-04 16:24,159
2015-03-04 16:24,159
2015-03-04 16:24,158
